sheet,framework,dimension,pole,term,cosine_similarity,proposed_weight,expert_weight_override,base_weight,cross_load_count,effective_weight,corpus_frequency,is_seed,cross_loads_to,notes
job_employee__employee_oriented,hofstede,job_employee,employee_oriented,employees are,0.5796,0.5,0.25,0.25,0,0.25,1566,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,tasks,0.7603,0.75,,0.75,4,0.25,1982,False,process_results__process_oriented; process_results__results_oriented; tight_loose__tight_control; mit__execution,
job_employee__job_oriented,hofstede,job_employee,job_oriented,tasks and,0.7366,0.75,0.25,0.25,4,0.0833,158,False,process_results__process_oriented; process_results__results_oriented; tight_loose__tight_control; mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,task,0.7348,0.75,,0.75,3,0.3,467,False,process_results__process_oriented; process_results__results_oriented; mit__execution,
job_employee__job_oriented,hofstede,job_employee,job_oriented,employee focused,0.7314,0.75,,0.75,1,0.5,72,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,job work,0.7294,0.75,,0.75,3,0.3,108,False,process_results__results_oriented; job_employee__employee_oriented; mit__execution,
job_employee__job_oriented,hofstede,job_employee,job_oriented,productive,0.7233,0.75,,0.75,4,0.25,303,False,process_results__results_oriented; pragmatic_normative__pragmatic; mit__execution; mit__innovation,
job_employee__job_oriented,hofstede,job_employee,job_oriented,productivity,0.7227,1,,1.0,3,0.4,400,True,process_results__results_oriented; job_employee__employee_oriented; pragmatic_normative__pragmatic,
job_employee__job_oriented,hofstede,job_employee,job_oriented,the tasks,0.716,0.75,0.25,0.25,4,0.0833,93,False,process_results__process_oriented; process_results__results_oriented; tight_loose__tight_control; mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,doing work,0.7157,0.75,,0.75,2,0.375,57,False,job_employee__employee_oriented; mit__execution,
job_employee__job_oriented,hofstede,job_employee,job_oriented,make work,0.7152,0.75,,0.75,2,0.375,101,False,job_employee__employee_oriented; mit__execution,
job_employee__job_oriented,hofstede,job_employee,job_oriented,working work,0.7145,0.75,,0.75,1,0.5,51,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work work,0.7065,0.75,0.25,0.25,0,0.25,648,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,the task,0.7034,0.75,0.25,0.25,4,0.0833,51,False,process_results__process_oriented; process_results__results_oriented; mit__execution; mit__innovation,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,getting work,0.7022,0.75,,0.75,1,0.5,51,False,mit__execution,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work job,0.702,0.75,,0.75,1,0.5,53,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work working,0.6997,0.5,,0.5,0,0.5,66,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work being,0.6979,0.5,0.25,0.25,1,0.1667,108,False,job_employee__employee_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,focus work,0.6952,0.5,,0.5,0,0.5,88,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,tasks that,0.6929,0.5,0.25,0.25,4,0.0833,83,False,process_results__process_oriented; process_results__results_oriented; mit__execution; mit__innovation,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,working hard,0.6897,0.5,,0.5,0,0.5,197,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,tasks are,0.688,0.5,0.25,0.25,0,0.25,91,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,about work,0.6877,0.5,,0.5,1,0.3333,179,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,having work,0.6866,0.5,,0.5,1,0.3333,69,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,tasks good,0.6837,0.5,,0.5,2,0.25,57,False,process_results__results_oriented; mit__execution,
job_employee__job_oriented,hofstede,job_employee,job_oriented,hardworking,0.6787,0.5,,0.5,4,0.1667,460,False,process_results__results_oriented; open_closed__closed_system; tight_loose__loose_control; pragmatic_normative__pragmatic,
job_employee__job_oriented,hofstede,job_employee,job_oriented,into work,0.6786,0.5,,0.5,1,0.3333,73,False,mit__execution,
job_employee__job_oriented,hofstede,job_employee,job_oriented,productivity and,0.6742,0.5,0.25,0.25,1,0.1667,58,False,pragmatic_normative__pragmatic,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,work get,0.6712,0.5,,0.5,0,0.5,74,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,get work,0.6704,0.5,,0.5,0,0.5,753,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,focused and,0.6703,0.5,0.25,0.25,1,0.1667,105,False,pragmatic_normative__pragmatic,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,work,0.6681,0.5,,0.5,0,0.5,150521,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work management,0.668,0.5,,0.5,1,0.3333,183,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,working time,0.6637,0.5,,0.5,0,0.5,97,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,the working,0.662,0.5,0.25,0.25,1,0.1667,323,False,mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,the work,0.6584,0.5,0.25,0.25,1,0.1667,4660,False,mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,work are,0.6578,0.5,0.25,0.25,0,0.25,111,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,work gets,0.6561,0.5,,0.5,0,0.5,109,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,manage work,0.6558,0.5,,0.5,1,0.3333,57,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,working life,0.6558,0.5,,0.5,1,0.3333,63,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,employment,0.6556,0.5,,0.5,3,0.2,916,False,job_employee__employee_oriented; tight_loose__loose_control; mit__execution,
job_employee__job_oriented,hofstede,job_employee,job_oriented,workplace,0.6542,0.5,,0.5,3,0.2,2553,False,job_employee__employee_oriented; open_closed__closed_system; mit__collaboration,
job_employee__job_oriented,hofstede,job_employee,job_oriented,working people,0.6539,0.5,,0.5,2,0.25,245,False,job_employee__employee_oriented; professional_parochial__professional,
job_employee__job_oriented,hofstede,job_employee,job_oriented,hardworking and,0.6529,0.5,0.25,0.25,3,0.1,64,False,process_results__results_oriented; pragmatic_normative__pragmatic; mit__innovation,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,tasks can,0.6525,0.5,0.25,0.25,0,0.25,57,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,maintain work,0.6522,0.5,,0.5,1,0.3333,102,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,when working,0.6512,0.5,0.25,0.25,1,0.1667,130,False,job_employee__employee_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,jobs the,0.6498,0.5,0.25,0.25,2,0.125,134,False,process_results__results_oriented; mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,about working,0.6498,0.5,,0.5,0,0.5,199,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,focused,0.6487,0.5,,0.5,1,0.3333,1966,False,pragmatic_normative__pragmatic,
job_employee__job_oriented,hofstede,job_employee,job_oriented,working,0.6475,0.5,,0.5,1,0.3333,27065,False,mit__execution,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work people,0.6467,0.5,,0.5,1,0.3333,189,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,focussed,0.6446,0.5,,0.5,1,0.3333,130,False,pragmatic_normative__pragmatic,
job_employee__job_oriented,hofstede,job_employee,job_oriented,jobs,0.6444,0.5,,0.5,1,0.3333,2836,False,professional_parochial__professional,
job_employee__job_oriented,hofstede,job_employee,job_oriented,best working,0.6403,0.5,,0.5,0,0.5,99,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,company work,0.6391,0.5,,0.5,2,0.25,8493,False,job_employee__employee_oriented; professional_parochial__parochial,
job_employee__job_oriented,hofstede,job_employee,job_oriented,focus and,0.6381,0.5,0.25,0.25,1,0.1667,100,False,pragmatic_normative__pragmatic,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,out work,0.6372,0.5,,0.5,1,0.3333,62,False,mit__execution,
job_employee__job_oriented,hofstede,job_employee,job_oriented,management work,0.6367,0.5,,0.5,2,0.25,342,False,job_employee__employee_oriented; tight_loose__tight_control,
job_employee__job_oriented,hofstede,job_employee,job_oriented,learn work,0.636,0.5,,0.5,0,0.5,100,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work challenging,0.6352,0.5,,0.5,0,0.5,136,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work depends,0.6351,0.5,,0.5,0,0.5,69,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work need,0.6351,0.5,,0.5,0,0.5,57,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,organisation work,0.6342,0.5,,0.5,1,0.3333,127,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,stressful work,0.634,0.5,,0.5,1,0.3333,214,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,are working,0.6334,0.5,0.25,0.25,0,0.25,584,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,high work,0.6331,0.5,,0.5,1,0.3333,193,False,mit__performance,
job_employee__job_oriented,hofstede,job_employee,job_oriented,while working,0.6329,0.5,,0.5,0,0.5,267,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,paced work,0.6327,0.5,,0.5,0,0.5,172,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,hard working,0.6319,0.5,,0.5,0,0.5,1019,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work time,0.6314,0.5,,0.5,0,0.5,193,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,job and,0.6298,0.5,0.25,0.25,4,0.0833,780,False,process_results__results_oriented; job_employee__employee_oriented; tight_loose__loose_control; mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,workforce,0.6289,0.5,,0.5,1,0.3333,689,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work from,0.628,0.5,,0.5,0,0.5,3626,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,focus employee,0.6278,0.5,,0.5,1,0.3333,98,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work closely,0.627,0.5,,0.5,1,0.3333,53,False,mit__execution,
job_employee__job_oriented,hofstede,job_employee,job_oriented,the jobs,0.6263,0.5,0.25,0.25,0,0.25,118,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,the workforce,0.6262,0.5,0.25,0.25,1,0.1667,105,False,job_employee__employee_oriented,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,ways working,0.6262,0.5,,0.5,0,0.5,67,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,the workplace,0.626,0.5,0.25,0.25,4,0.0833,260,False,job_employee__employee_oriented; open_closed__closed_system; tight_loose__loose_control; mit__collaboration,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,working place,0.6256,0.5,,0.5,1,0.3333,115,False,job_employee__employee_oriented,
job_employee__job_oriented,hofstede,job_employee,job_oriented,less work,0.6253,0.5,,0.5,0,0.5,300,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work model,0.6229,0.5,,0.5,0,0.5,94,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,have work,0.6219,0.5,0.25,0.25,0,0.25,841,False,,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,pay work,0.6218,0.5,,0.5,0,0.5,360,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,engaging work,0.6216,0.5,,0.5,1,0.3333,97,False,open_closed__open_system,
job_employee__job_oriented,hofstede,job_employee,job_oriented,working state,0.6214,0.5,,0.5,0,0.5,54,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,demanding work,0.6213,0.5,,0.5,0,0.5,146,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,hard work,0.621,0.5,,0.5,0,0.5,1630,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,technical work,0.6209,0.5,,0.5,1,0.3333,91,False,professional_parochial__professional,
job_employee__job_oriented,hofstede,job_employee,job_oriented,with work,0.6209,0.5,0.25,0.25,1,0.1667,643,False,mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,the job,0.6199,0.5,0.25,0.25,1,0.1667,2943,False,mit__execution,Generic stopword/duplicated-token bigram — weight reduced to 0.25
job_employee__job_oriented,hofstede,job_employee,job_oriented,organization work,0.6197,0.5,,0.5,2,0.25,194,False,job_employee__employee_oriented; mit__collaboration,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work harder,0.6196,0.5,,0.5,0,0.5,85,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,work which,0.6195,0.5,,0.5,0,0.5,130,False,,
job_employee__job_oriented,hofstede,job_employee,job_oriented,between work,0.6194,0.5,,0.5,0,0.5,79,False,,
